Date,HSBA.UK,BARC.UK,LLOY.UK,RBS.UK,BP.UK,RDSA.UK,RIO.UK,AAL.UK
2009-03-05,-0.2090891912320484,-0.31197395781760573,-0.2842422794337256,0.07767446719598836,-0.10701056007076915,-0.13895631067961167,-0.04254799940736109,-0.05014794859338434
2009-03-06,-0.23937501980794218,-0.3434571350118786,-0.2605760975754168,-0.06600722845729501,-0.08706194141362877,-0.08757763975155286,0.001090286070297486,-0.018461436843611678
2009-03-09,-0.2606203426533341,-0.37474651723682795,-0.1892178579228153,-0.14027644724237032,-0.03635290148448045,-0.05210295040803514,0.0022333250944528427,-0.035345385890385494
2009-03-10,-0.18978726001892376,-0.3608051864002053,-0.11501054605108985,-0.09090909090909083,-0.028434583941204128,-0.016199376947040545,0.11022888963057942,0.0640227894766241
2009-03-11,-0.29034282128800415,-0.38049553683156756,-0.4066857988431012,-0.2689727098904918,-0.02397060051783184,-0.0031525851197982124,0.11207353721053548,0.11501353815549531
2009-03-12,-0.21427697203353524,-0.23018986942534536,-0.21614605866574366,-0.090517990613593,-0.0010553939186490613,0.03365695792880263,0.14381185950775155,0.10390919697776368
2009-03-13,0.03198342437370516,-0.1551121859465271,-0.052624412825924116,-0.035419547664718776,0.0661384461850183,0.11241379310344812,0.23485608710739303,0.2199064597367475
2009-03-16,0.11894977168949761,0.11124875758055874,0.03736279980782742,0.05554259043173859,0.13474728956601445,0.19533527696792996,0.2976986183915664,0.24513561501255143
2009-03-17,0.14712497188694806,0.05794726853179366,0.006310371571599971,-0.02202877953455329,0.08959572659949,0.11042524005486976,0.07369554442754356,0.07930781124916386
2009-03-18,0.15708995341058407,0.4656484429812726,0.181180888796161,0.11061024671610675,0.11745039160449511,0.10288935870331217,0.06636688846612482,0.1399395559688481
2009-03-19,0.2509583333333334,0.7360984834709241,0.29527164991792443,0.22219959266802447,0.11713659244618757,0.07147719537100072,0.08440514469453353,0.20575139354650562
2009-03-20,0.2199155827375312,0.7100829047363169,0.2654686778513158,0.2631858219250769,0.057680525164113705,0.038410596026489996,0.1323269066471724,0.29555876696896943
2009-03-23,0.20143153136183845,0.7999790517421967,0.21062562065541202,0.1904464714354297,0.054255439709882225,0.027232425585813846,0.14945729565520094,0.2648300191084141
2009-03-24,0.2005465798569248,0.68276999730676,0.3034425424177154,0.19811679665208293,0.052455930172856435,0.0006325110689437974,0.07533059321328284,0.1144887602584943
2009-03-25,0.11269909264379452,0.7163506448811028,0.35235677227066997,0.17535477089206375,0.06416150309814128,0.015654351909830888,0.07719639479588625,0.10316873948200134
2009-03-26,0.11272541432430461,0.8905939413214599,0.4743460764587524,0.22018221338389665,0.060985987405684394,0.0,0.14683030933629015,0.12286821311258689
2009-03-27,0.045058831530980115,0.91200871098206,0.6122907018168862,0.16665929692681836,0.03810584958217267,-0.023780487804877848,0.17944559569931218,0.03642657645253933
2009-03-30,-0.07567885501421423,0.6332614896170772,0.35000875810124366,0.04954586739327893,0.011949860724234096,-0.04694255713403339,0.1790984193687024,-0.03135509698133532
2009-03-31,0.0378209099043294,0.5416528580721973,0.48535697883915674,0.06057696504167942,0.020001662187993485,0.00383386581469658,0.271651728553137,0.06654498363397199
2009-04-01,0.04449921726676198,0.3955485729248496,0.30511251236399617,0.03720213297783714,-0.00323436722507886,-0.026683608640406642,0.18642243956096527,-0.01970122597808477
2009-04-02,0.2371487078096315,0.6038783961216039,0.38334296226472464,0.17495589347223373,0.019392033542976916,0.015306122448979664,0.25049587355418845,0.037951780773791244
2009-04-03,0.04010410134202913,0.4024827853748425,0.28783528832745464,0.22401903456063232,-0.03834887533256304,-0.046239210850801404,0.08638916418896603,0.0
2009-04-06,0.15198178896625603,0.4653396018805642,0.374075899457861,0.17325553703262675,-0.03919017806325731,-0.03792667509481662,-0.014718821931115178,0.04863797657479774
2009-04-07,0.18097504637244932,0.2777618638403512,0.17957717737327572,0.07662913126549853,-0.06504239562090808,-0.0863131935881627,-0.026594156536575042,0.0631592655293658
2009-04-08,0.09454760186339484,0.12641937925813762,0.03913827557635141,-0.018799272286234014,-0.07317399208640785,-0.08865468071915683,-0.058350220526880325,0.0439251913236427
2009-04-09,0.17763821548273717,0.02128813559322018,0.044611883244580985,0.09024408732565203,-0.06394225609101634,-0.08682073703935056,-0.047221939295172155,0.1682164952366494
2009-04-14,0.29890055502527657,0.3110233109442908,0.3564718704587919,0.2532127558305568,-0.055933276445814584,-0.06740116655865191,0.06974734895274337,0.33488225730319376
2009-04-15,0.20628709752296315,0.3297770700636944,0.1894591637730103,0.13065305954487472,-0.08764496591433768,-0.09739019732654364,0.00893444493670037,0.17875615469190698
2009-04-16,0.1880480882681208,0.3502701891323925,0.26338725339270064,0.1394143872755753,-0.04021410544415782,-0.052219321148825104,0.053673284289025514,0.18159562758568315
2009-04-17,0.056676464712764885,0.3478869297509095,0.36730118257352595,0.15959386507454165,-0.05233391963198497,-0.09547738693467334,-0.05442104935775827,0.029109125372326128
